Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Outdoor CO2 Dummy,OccSim_DummyOccSch,ZONE 1:Zone Mean Air Temperature [C](TimeStep),ZONE 2:Zone Mean Air Temperature [C](TimeStep),ZONE 3:Zone Mean Air Temperature [C](TimeStep),ZONE 4:Zone Mean Air Temperature [C](TimeStep),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 2:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 3:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 4:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 1 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 2 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 3 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 4 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 1 INLET:System Node Temperature [C](TimeStep),ZONE 2 INLET:System Node Temperature [C](TimeStep),ZONE 3 INLET:System Node Temperature [C](TimeStep),ZONE 4 INLET:System Node Temperature [C](TimeStep),ZONE 1 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 2 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 3 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 4 INLET:System Node CO2 Concentration [ppm](TimeStep) 
 01/01  13:10:00,16.78333333,0.004564833,388.6139866,0,15.56,15.56,15.56,15.56,0.008869804,0.008712695,0.009463878,0.00942919,387.4203338,387.4201655,387.4233879,387.4232831,0.395390039,0.366322842,0.469552327,0.461466676,50,50,50,50,0.015,0.015,0.015,0.015,387.421739,387.4215613,387.4249357,387.424827
 01/01  13:20:00,16.86666667,0.0044511,389.6141659,0,15.56,15.56,15.56,15.56,0.008870956,0.008705708,0.009460583,0.009423789,387.4753092,387.4752225,387.4780833,387.4780049,0.393018442,0.363551057,0.466160031,0.457780407,50,50,50,50,0.015,0.015,0.015,0.015,387.4203338,387.4201655,387.4233879,387.4232831
 01/01  13:30:00,16.95,0.004336013,387.6143452,0,15.56,15.56,15.56,15.56,0.008871296,0.00869832,0.009456452,0.009417548,387.5120537,387.5120889,387.5144472,387.5144064,0.390512734,0.360681959,0.46273532,0.454085666,50,50,50,50,0.015,0.015,0.015,0.015,387.4753092,387.4752225,387.4780833,387.4780049
 01/01  13:40:00,17.03333333,0.004219563,388.6145245,0,15.56,15.56,15.56,15.56,0.00887076,0.008690441,0.009451497,0.00941049,387.550392,387.5505554,387.5523967,387.5523957,0.387834229,0.357752401,0.459218694,0.450316699,50,50,50,50,0.015,0.015,0.015,0.015,387.5120537,387.5120889,387.5144472,387.5144064
 01/01  13:50:00,17.11666667,0.00410174,384.6147038,0,15.56,15.56,15.56,15.56,0.008869344,0.008682073,0.009445773,0.009402681,387.4991026,387.499236,387.5010547,387.5010448,0.385088267,0.354824591,0.455706494,0.446575553,50,50,50,50,0.015,0.015,0.015,0.015,387.550392,387.5505554,387.5523967,387.5523957
 01/01  14:00:00,17.2,0.003982535,384.6148832,0,15.56,15.56,15.56,15.56,0.008867093,0.008673265,0.009439356,0.009394207,387.3944958,387.3943945,387.396847,387.3967656,0.382321273,0.351922276,0.452204474,0.442866966,50,50,50,50,0.015,0.015,0.015,0.015,387.4991026,387.499236,387.5010547,387.5010448
 01/01  14:10:00,17.11666667,0.003921174,384.6150625,0,15.56,15.56,15.56,15.56,0.008864784,0.008664974,0.009432923,0.009385762,387.275538,387.2750836,387.2785577,387.2783667,0.381762887,0.351623513,0.450890549,0.441369004,50,50,50,50,0.015,0.015,0.015,0.015,387.3944958,387.3943945,387.396847,387.3967656
 01/01  14:20:00,17.03333333,0.003860346,389.6152418,0,15.56,15.56,15.56,15.56,0.008862727,0.008657323,0.009426702,0.009377587,387.2758804,387.2752459,387.2792241,387.2789801,0.380818894,0.350316988,0.449114339,0.439429916,50,50,50,50,0.015,0.015,0.015,0.015,387.275538,387.2750836,387.2785577,387.2783667
 01/01  14:30:00,16.95,0.003800049,386.6154211,0,15.56,15.56,15.56,15.56,0.008861087,0.008650572,0.00942084,0.009369838,387.2813484,387.2806968,387.2846533,387.2844066,0.380178887,0.349915802,0.447723783,0.437897994,50,50,50,50,0.015,0.015,0.015,0.015,387.2758804,387.2752459,387.2792241,387.2789801
 01/01  14:40:00,16.86666667,0.003740277,392.6156004,0,15.56,15.56,15.56,15.56,0.008860004,0.008644988,0.009415455,0.009362644,387.4083637,387.4079588,387.4110876,387.410927,0.379825616,0.349928468,0.446568509,0.436622887,50,50,50,50,0.015,0.015,0.015,0.015,387.2813484,387.2806968,387.2846533,387.2844066
 01/01  14:50:00,16.78333333,0.003681028,388.6157797,0,15.56,15.56,15.56,15.56,0.008859561,0.008640723,0.009410611,0.009356073,387.5123595,387.5123111,387.514252,387.5142139,0.379600651,0.350153153,0.445535217,0.43548695,50,50,50,50,0.015,0.015,0.015,0.015,387.4083637,387.4079588,387.4110876,387.410927
 01/01  15:00:00,16.7,0.003622298,382.615959,0,15.56,15.56,15.56,15.56,0.008859777,0.008637818,0.00940633,0.009350156,387.4397662,387.4397925,387.4414031,387.4413861,0.379434205,0.350511514,0.444596064,0.434464661,50,50,50,50,0.015,0.015,0.015,0.015,387.5123595,387.5123111,387.514252,387.5142139
 01/01  15:10:00,16.7,0.003622298,386.6161383,0,15.56,15.56,15.56,15.56,0.008860871,0.008636459,0.009402874,0.009345158,387.358693,387.3585555,387.3606077,387.3605298,0.379220321,0.35080728,0.443687843,0.43349149,50,50,50,50,0.015,0.015,0.015,0.015,387.4397662,387.4397925,387.4414031,387.4413861
 01/01  15:20:00,16.7,0.003622298,390.6163176,0,15.56,15.56,15.56,15.56,0.00886301,0.008637043,0.009400508,0.009341348,387.3977252,387.3975223,387.3997232,387.3996263,0.379193751,0.351968839,0.443203199,0.432959077,50,50,50,50,0.015,0.015,0.015,0.015,387.358693,387.3585555,387.3606077,387.3605298
 01/01  15:30:00,16.7,0.003622298,383.6164969,0,15.56,15.56,15.56,15.56,0.008866134,0.008639466,0.009399234,0.009338735,387.3476777,387.3474116,387.3497486,387.3496273,0.378995116,0.352603699,0.442572578,0.432298015,50,50,50,50,0.015,0.015,0.015,0.015,387.3977252,387.3975223,387.3997232,387.3996263
 01/01  15:40:00,16.7,0.003622298,383.6166762,0,15.56,15.56,15.56,15.56,0.008870057,0.008643391,0.009398918,0.009337186,387.2240562,387.2235888,387.2265358,387.2263302,0.3786128,0.35295091,0.441846897,0.431558052,50,50,50,50,0.015,0.015,0.015,0.015,387.3476777,387.3474116,387.3497486,387.3496273
 01/01  15:50:00,16.7,0.003622298,392.6168555,0,15.56,15.56,15.56,15.56,0.008874607,0.008648525,0.009399432,0.009336574,387.2829393,387.2824247,387.2854823,387.2852627,0.378151504,0.3532122,0.441130815,0.430844013,50,50,50,50,0.015,0.015,0.015,0.015,387.2240562,387.2235888,387.2265358,387.2263302
 01/01  16:00:00,16.7,0.003622298,387.6170348,0,15.56,15.56,15.56,15.56,0.008879679,0.008654726,0.009400712,0.009336838,387.3477528,387.347358,387.3499423,387.3497769,0.377682143,0.353554913,0.440510388,0.430240839,50,50,50,50,0.015,0.015,0.015,0.015,387.2829393,387.2824247,387.2854823,387.2852627
 01/01  16:10:00,16.41666667,0.003691884,389.6172142,0,15.56,15.56,15.56,15.56,0.008884539,0.008661269,0.00940205,0.009337269,387.4294715,387.4292749,387.431101,387.4310243,0.377249995,0.354014561,0.439978811,0.429740906,50,50,50,50,0.015,0.015,0.015,0.015,387.3477528,387.347358,387.3499423,387.3497769
 01/01  16:20:00,16.13333333,0.003757685,389.6173935,0,15.56,15.56,15.56,15.56,0.008888776,0.00866774,0.009403048,0.00933747,387.5185155,387.5185379,387.5195127,387.5195365,0.376824332,0.354520892,0.439508076,0.429315377,50,50,50,50,0.015,0.015,0.015,0.015,387.4294715,387.4292749,387.431101,387.4310243
 01/01  16:30:00,15.85,0.003819798,388.6175728,0,15.56,15.56,15.56,15.56,0.008892334,0.008674138,0.009403665,0.0093374,387.5838117,387.5840156,387.5842554,387.5843648,0.37649045,0.355311489,0.439201439,0.429066212,50,50,50,50,0.015,0.015,0.015,0.015,387.5185155,387.5185379,387.5195127,387.5195365
 01/01  16:40:00,15.56666667,0.003878319,385.6177521,0,15.56,15.56,15.56,15.56,0.008895193,0.008680228,0.009403872,0.009337023,387.5623417,387.5625991,387.5625921,387.5627238,0.375934412,0.355367814,0.438636054,0.428568873,50,50,50,50,0.015,0.015,0.015,0.015,387.5838117,387.5840156,387.5842554,387.5843648
 01/01  16:50:00,15.28333333,0.003933343,384.6179314,0,15.56,15.56,15.56,15.56,0.008897339,0.008685834,0.009403669,0.009336339,387.4697151,387.4698669,387.4702543,387.4703276,0.375261147,0.35530545,0.438048786,0.428059706,50,50,50,50,0.015,0.015,0.015,0.015,387.5623417,387.5625991,387.5625921,387.5627238
 01/01  17:00:00,15,0.003984963,387.6181107,0,15.56,15.56,15.56,15.56,0.008898775,0.008690874,0.009403083,0.009335368,387.4207554,387.4207657,387.421698,387.4216983,0.374530968,0.355151929,0.437457328,0.427555032,50,50,50,50,0.015,0.015,0.015,0.015,387.4697151,387.4698669,387.4702543,387.4703276
 01/01  17:10:00,14.45,0.00403184,390.61829,0,15.56,15.56,15.56,15.56,0.008899993,0.008696011,0.009402541,0.009334541,387.4813444,387.4813373,387.4822814,387.4822791,0.375208077,0.356851979,0.438259121,0.428452188,50,50,50,50,0.015,0.015,0.015,0.015,387.4207554,387.4207657,387.421698,387.4216983
 01/01  17:20:00,13.9,0.004069944,382.6184693,0,15.56,15.56,15.56,15.56,0.008901322,0.008701666,0.009402304,0.00933412,387.4136167,387.4135808,387.4146272,387.4146046,0.375955155,0.358580242,0.439099009,0.429393724,50,50,50,50,0.015,0.015,0.015,0.015,387.4813444,387.4813373,387.4822814,387.4822791
 01/01  17:30:00,13.35,0.004099766,392.6186486,0,15.56,15.56,15.56,15.56,0.008902887,0.008707949,0.009402448,0.009334176,387.4829923,387.4829816,387.4838573,387.4838545,0.376744005,0.360311606,0.43996485,0.430366231,50,50,50,50,0.015,0.015,0.015,0.015,387.4136167,387.4135808,387.4146272,387.4146046
 01/01  17:40:00,12.8,0.004121778,390.6188279,0,15.56,15.56,15.56,15.56,0.008904703,0.008714824,0.009402958,0.009334691,387.6095899,387.6097094,387.6098768,387.609961,0.377564515,0.362047335,0.440856443,0.431368349,50,50,50,50,0.015,0.015,0.015,0.015,387.4829923,387.4829816,387.4838573,387.4838545
 01/01  17:50:00,12.25,0.004136435,388.6190072,0,15.56,15.56,15.56,15.56,0.008906754,0.008722217,0.009403801,0.009335625,387.6977215,387.6979922,387.6973311,387.6975144,0.378412957,0.363789739,0.44177537,0.432400626,50,50,50,50,0.015,0.015,0.015,0.015,387.6095899,387.6097094,387.6098768,387.609961
 01/01  18:00:00,11.7,0.004144174,387.6191865,0,15.56,15.56,15.56,15.56,0.008909023,0.008730066,0.009404949,0.009336944,387.7273656,387.7277271,387.7265487,387.7267907,0.379287994,0.365540545,0.442723332,0.433463871,50,50,50,50,0.015,0.015,0.015,0.015,387.6977215,387.6979922,387.6973311,387.6975144
 01/01  18:10:00,10.95,0.004238161,392.6193658,0,15.56,15.56,15.56,15.56,0.008911656,0.008738676,0.009406523,0.009338763,387.8438204,387.8442679,387.8425068,387.8428196,0.380359955,0.367942205,0.443840249,0.434699497,50,50,50,50,0.015,0.015,0.015,0.015,387.7273656,387.7277271,387.7265487,387.7267907
 01/01  18:20:00,10.2,0.004311851,392.6195451,0,15.56,15.56,15.56,15.56,0.008914748,0.008748189,0.009408582,0.009341137,388.020284,388.0208606,388.0181439,388.0185755,0.381489337,0.370318894,0.444974692,0.435952632,50,50,50,50,0.015,0.015,0.015,0.015,387.8438204,387.8442679,387.8425068,387.8428196
 01/01  18:30:00,9.45,0.004366798,386.6197244,0,15.56,15.56,15.56,15.56,0.008918312,0.008758579,0.009411116,0.009344051,388.0744043,388.0750753,388.0716397,388.0721559,0.382643394,0.372671597,0.446125757,0.437222312,50,50,50,50,0.015,0.015,0.015,0.015,388.020284,388.0208606,388.0181439,388.0185755
 01/01  18:40:00,8.7,0.004404478,382.6199037,0,15.56,15.56,15.56,15.56,0.008922321,0.00876975,0.009414091,0.009347463,387.949727,387.9503741,387.9471893,387.9476647,0.383808411,0.375002228,0.447296919,0.438511691,50,50,50,50,0.015,0.015,0.015,0.015,388.0744043,388.0750753,388.0716397,388.0721559
 01/01  18:50:00,7.95,0.004426288,382.620083,0,15.56,15.56,15.56,15.56,0.008926732,0.008781595,0.009417467,0.00935133,387.7408446,387.7413664,387.7393653,387.7396839,0.384980114,0.377312969,0.448491845,0.439824185,50,50,50,50,0.015,0.015,0.015,0.015,387.949727,387.9503741,387.9471893,387.9476647
 01/01  19:00:00,7.2,0.00443355,387.6202623,0,15.56,15.56,15.56,15.56,0.008931503,0.008794019,0.009421215,0.009355614,387.6331553,387.6335461,387.6327608,387.6329242,0.386157988,0.379606044,0.449713628,0.4411627,50,50,50,50,0.015,0.015,0.015,0.015,387.7408446,387.7413664,387.7393653,387.7396839
 01/01  19:10:00,7.016666667,0.004428795,383.6204416,0,15.56,15.56,15.56,15.56,0.008858377,0.00873282,0.009331175,0.009268301,387.4246842,387.4249535,387.4254508,387.4254479,0.562124045,0.556046584,0.626379022,0.617963217,50,50,50,50,0.015,0.015,0.015,0.015,387.6331553,387.6335461,387.6327608,387.6329242
 01/01  19:20:00,6.833333333,0.004423363,389.6206209,0,15.56,15.56,15.56,15.56,0.00874503,0.008632984,0.009193791,0.00913463,387.4193613,387.4195498,387.4207052,387.4206196,0.557979051,0.552297727,0.622496022,0.614189379,50,50,50,50,0.015,0.015,0.015,0.015,387.4246842,387.4249535,387.4254508,387.4254479
 01/01  19:30:00,6.65,0.00441727,385.6208002,0,15.56,15.56,15.56,15.56,0.008629777,0.008530466,0.009055749,0.009000153,387.3703509,387.3704995,387.3719091,387.3717881,0.553871499,0.548598023,0.618702936,0.610502736,50,50,50,50,0.015,0.015,0.015,0.015,387.4193613,387.4195498,387.4207052,387.4206196
 01/01  19:40:00,6.466666667,0.004410532,390.6209795,0,15.56,15.56,15.56,15.56,0.008528831,0.008440622,0.008936518,0.008883899,387.4884225,387.4885723,387.4895726,387.4894993,0.54977198,0.544895095,0.614932605,0.606838042,50,50,50,50,0.015,0.015,0.015,0.015,387.3703509,387.3704995,387.3719091,387.3717881
 01/01  19:50:00,6.283333333,0.004403165,388.6211588,0,15.56,15.56,15.56,15.56,0.008444074,0.008365364,0.008838023,0.008787794,387.6165824,387.6167644,387.6169102,387.6169354,0.54567046,0.541175528,0.611153726,0.60316469,50,50,50,50,0.015,0.015,0.015,0.015,387.4884225,387.4885723,387.4895726,387.4894993
 01/01  20:00:00,6.1,0.004395183,387.6213381,0,15.56,15.56,15.56,15.56,0.008372554,0.008302039,0.008756353,0.008708054,387.6721155,387.6723232,387.6717818,387.6718833,0.541567782,0.537439441,0.607355758,0.599472102,50,50,50,50,0.015,0.015,0.015,0.015,387.6165824,387.6167644,387.6169102,387.6169354
 01/01  20:10:00,6.2,0.004347685,390.6215174,0,15.56,15.56,15.56,15.56,0.00831318,0.00824987,0.008689314,0.008642633,387.8154303,387.8156604,387.8143631,387.8145497,0.543502542,0.539754619,0.609548432,0.601769387,50,50,50,50,0.015,0.015,0.015,0.015,387.6721155,387.6723232,387.6717818,387.6718833
 01/01  20:20:00,6.3,0.004299299,388.6216967,0,15.56,15.56,15.56,15.56,0.008264829,0.008207922,0.00863504,0.008589756,387.9262297,387.9264801,387.9244497,387.9247167,0.545420624,0.541983728,0.611689117,0.604013902,50,50,50,50,0.015,0.015,0.015,0.015,387.8154303,387.8156604,387.8143631,387.8145497
 01/01  20:30:00,6.4,0.004250017,390.621876,0,15.56,15.56,15.56,15.56,0.008226129,0.008174926,0.008591711,0.00854766,388.0880274,388.0882988,388.0854399,388.0857977,0.54730873,0.544138131,0.613772386,0.606200101,50,50,50,50,0.015,0.015,0.015,0.015,387.9262297,387.9264801,387.9244497,387.9247167
 01/01  20:40:00,6.5,0.004199829,388.6220553,0,15.56,15.56,15.56,15.56,0.008195669,0.008149533,0.008557632,0.008514683,388.1881834,388.1884691,388.1849494,388.1853768,0.549157466,0.546199191,0.615796988,0.608326623,50,50,50,50,0.015,0.015,0.015,0.015,388.0880274,388.0882988,388.0854399,388.0857977
 01/01  20:50:00,6.6,0.004148727,388.6222346,0,15.56,15.56,15.56,15.56,0.008172163,0.008130502,0.008531309,0.008489355,388.2392287,388.2395146,388.235693,388.2361496,0.550957703,0.548153611,0.61776155,0.610392005,50,50,50,50,0.015,0.015,0.015,0.015,388.1881834,388.1884691,388.1849494,388.1853768
 01/01  21:00:00,6.7,0.004096702,389.6224139,0,15.56,15.56,15.56,15.56,0.008154499,0.008116758,0.008511464,0.008470419,388.3144227,388.3147031,388.3107028,388.3111754,0.552698859,0.549985672,0.619662014,0.612392117,50,50,50,50,0.015,0.015,0.015,0.015,388.2392287,388.2395146,388.235693,388.2361496
 01/01  21:10:00,6.316666667,0.004127029,390.6225932,0,15.56,15.56,15.56,15.56,0.008140019,0.008106076,0.008495386,0.008455172,388.4534491,388.4537242,388.4493209,388.4498342,0.550854054,0.549110528,0.617949125,0.610779945,50,50,50,50,0.015,0.015,0.015,0.015,388.3144227,388.3147031,388.3107028,388.3111754
 01/01  21:20:00,5.933333333,0.004152633,385.6227725,0,15.56,15.56,15.56,15.56,0.008127116,0.008097066,0.008481377,0.008441921,388.3953284,388.3955915,388.3913271,388.39182,0.54907886,0.54819927,0.61621834,0.609148694,50,50,50,50,0.015,0.015,0.015,0.015,388.4534491,388.4537242,388.4493209,388.4498342
 01/01  21:30:00,5.55,0.004173715,389.6229518,0,15.56,15.56,15.56,15.56,0.008115166,0.008089115,0.0084687,0.008429942,388.3930703,388.3933133,388.3894434,388.3898914,0.547309423,0.547216787,0.614458448,0.607487087,50,50,50,50,0.015,0.015,0.015,0.015,388.3953284,388.3955915,388.3913271,388.39182
 01/01  21:40:00,5.166666667,0.00419047,387.6231311,0,15.56,15.56,15.56,15.56,0.008103976,0.008081975,0.00845708,0.008418968,388.3669626,388.367187,388.3637803,388.3641762,0.545522733,0.54616715,0.612672652,0.605798336,50,50,50,50,0.015,0.015,0.015,0.015,388.3930703,388.3933133,388.3894434,388.3898914
 01/01  21:50:00,4.783333333,0.004203086,385.6233104,0,15.56,15.56,15.56,15.56,0.00809346,0.008075504,0.008446372,0.008408863,388.2290994,388.2293213,388.2267541,388.227057,0.543712266,0.545055378,0.61086337,0.60408489,50,50,50,50,0.015,0.015,0.015,0.015,388.3669626,388.367187,388.3637803,388.3641762
 01/01  22:00:00,4.4,0.004211747,386.6234897,0,15.56,15.56,15.56,15.56,0.008083527,0.008069572,0.008436443,0.0083995,388.0807699,388.0810037,388.0795275,388.0797121,0.541877964,0.543877335,0.609032063,0.602348247,50,50,50,50,0.015,0.015,0.015,0.015,388.2290994,388.2293213,388.2267541,388.227057
 01/01  22:10:00,4.5,0.004162764,386.623669,0,15.56,15.56,15.56,15.56,0.007987167,0.007977843,0.008318968,0.008284807,387.8984986,387.8987511,387.8984986,387.898552,0.883117375,0.88586721,0.951481333,0.944913623,50,50,50,50,0.015,0.015,0.015,0.015,388.0807699,388.0810037,388.0795275,388.0797121
 01/01  22:20:00,4.6,0.004112893,382.6238483,0,15.56,15.56,15.56,15.56,0.00785798,0.00785333,0.008160526,0.008129956,387.3785319,387.3788821,387.3808857,387.3806992,0.887750975,0.8912148,0.956175065,0.949694155,50,50,50,50,0.015,0.015,0.015,0.015,387.8984986,387.8987511,387.8984986,387.898552
 01/01  22:30:00,4.7,0.004062125,385.6240276,0,15.56,15.56,15.56,15.56,0.007743631,0.007743278,0.008020325,0.007992925,386.9742917,386.9747644,386.9791233,386.9786926,0.892430943,0.896621772,0.960944455,0.954547403,50,50,50,50,0.015,0.015,0.015,0.015,387.3785319,387.3788821,387.3808857,387.3806992
 01/01  22:40:00,4.8,0.004010453,383.6242069,0,15.56,15.56,15.56,15.56,0.00765989,0.007663358,0.007917807,0.007892778,386.5525663,386.5531734,386.5595521,386.5589125,0.897113894,0.90201091,0.965689207,0.959375932,50,50,50,50,0.015,0.015,0.015,0.015,386.9742917,386.9747644,386.9791233,386.9786926
 01/01  22:50:00,4.9,0.003957868,390.6243862,0,15.56,15.56,15.56,15.56,0.007603728,0.007610621,0.007849047,0.0078257,386.7265944,386.7271501,386.7332762,386.7326668,0.901739398,0.907355199,0.970378218,0.964149565,50,50,50,50,0.015,0.015,0.015,0.015,386.5525663,386.5531734,386.5595521,386.5589125
 01/01  23:00:00,5,0.003904361,386.6245655,0,15.56,15.56,15.56,15.56,0.007567219,0.007577238,0.007804091,0.007781964,386.8795553,386.879957,386.8845341,386.8840813,0.906344873,0.912658099,0.975020983,0.968877603,50,50,50,50,0.015,0.015,0.015,0.015,386.7265944,386.7271501,386.7332762,386.7326668
 01/01  23:10:00,4.716666667,0.003941728,385.6247448,0,15.56,15.56,15.56,15.56,0.007539474,0.007552301,0.007770529,0.007749328,386.8307717,386.831081,386.8345904,386.8342416,0.906592726,0.913369286,0.975313583,0.96925541,50,50,50,50,0.015,0.015,0.015,0.015,386.8795553,386.879957,386.8845341,386.8840813
 01/01  23:20:00,4.433333333,0.003975945,388.6249241,0,15.56,15.56,15.56,15.56,0.007514541,0.007529879,0.007741518,0.007721051,386.9307579,386.9309748,386.9335631,386.9333066,0.906812227,0.914059115,0.975597934,0.969624808,50,50,50,50,0.015,0.015,0.015,0.015,386.8307717,386.831081,386.8345904,386.8342416
 01/01  23:30:00,4.15,0.004007109,392.6251034,0,15.56,15.56,15.56,15.56,0.007490469,0.007508078,0.007714615,0.007694747,387.4715676,387.4714923,387.4717959,387.4717712,0.907022917,0.914738828,0.975887069,0.969998575,50,50,50,50,0.015,0.015,0.015,0.015,386.9307579,386.9309748,386.9335631,386.9333066
 01/01  23:40:00,3.866666667,0.004035314,387.6252826,0,15.56,15.56,15.56,15.56,0.007467003,0.007486701,0.00768926,0.00766989,387.7654076,387.7650484,387.7631495,387.7633406,0.907232032,0.915412113,0.976183799,0.970379408,50,50,50,50,0.015,0.015,0.015,0.015,387.4715676,387.4714923,387.4717959,387.4717712
 01/01  23:50:00,3.583333333,0.004060652,382.6254619,0,15.56,15.56,15.56,15.56,0.007444226,0.007465878,0.007665311,0.007646364,387.410051,387.4097824,387.4082562,387.4084036,0.907441587,0.916079921,0.976486898,0.970766032,50,50,50,50,0.015,0.015,0.015,0.015,387.7654076,387.7650484,387.7631495,387.7633406
 01/01  24:00:00,3.3,0.004083214,385.6256412,0,15.56,15.56,15.56,15.56,0.007422129,0.007445634,0.007642582,0.007624002,387.0192324,387.0192888,387.0197749,387.0197248,0.907652142,0.916742615,0.976794496,0.971156544,50,50,50,50,0.015,0.015,0.015,0.015,387.410051,387.4097824,387.4082562,387.4084036
 01/02  00:10:00,3.583333333,0.004085701,386.6258205,0,15.56,15.56,15.56,15.56,0.00741002,0.007435502,0.007629936,0.007611703,386.8276999,386.82803,386.8301808,386.8299715,0.924057038,0.934114819,0.993217103,0.987662842,50,50,50,50,0.015,0.015,0.015,0.015,387.0192324,387.0192888,387.0197749,387.0197248
