Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Outdoor CO2 Dummy,OccSim_DummyOccSch,ZONE 1:Zone Mean Air Temperature [C](TimeStep),ZONE 2:Zone Mean Air Temperature [C](TimeStep),ZONE 3:Zone Mean Air Temperature [C](TimeStep),ZONE 4:Zone Mean Air Temperature [C](TimeStep),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 2:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 3:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 4:Zone Air CO2 Concentration [ppm](TimeStep) 
 01/13  08:40:00,10.4,0.005561301,391.9166075,0,-3.442437664,-3.201832017,-3.621562909,-3.101763165,0.001321981,0.001322139,0.000966773,0.000966705,496.6691697,496.6377761,387.4041605,387.4038691
 01/13  08:50:00,10.5,0.005612026,387.9167828,0,-3.395930033,-3.147110211,-3.617740336,-3.105049498,0.001380397,0.001380577,0.000967423,0.000967362,514.5570673,514.5195602,387.5404604,387.5404467
 01/13  09:00:00,10.6,0.005663156,392.9169581,0,-3.356187585,-3.09241112,-3.612431379,-3.107046,0.001433903,0.0014341,0.000968678,0.000968625,530.8982707,530.8535905,387.8312553,387.8317679
 01/13  09:10:00,10.6,0.005663156,384.9171333,0,-3.198811725,-3.006545324,-3.587644099,-3.094630304,0.001494601,0.001494819,0.00097001,0.000969962,549.217193,549.16749,387.9216319,387.9222858
 01/13  09:20:00,10.6,0.005663156,383.9173086,0,-3.008350129,-2.902777206,-3.551074769,-3.07316235,0.00155955,0.001559783,0.000971503,0.00097146,568.6019336,568.5498686,387.8352182,387.8356938
 01/13  09:30:00,10.6,0.005663156,389.9174839,0,-2.849130587,-2.795108036,-3.510891147,-3.048433972,0.001624671,0.00162491,0.000973301,0.000973263,587.99507,587.9427112,387.8126666,387.8130774
 01/13  09:40:00,10.6,0.005663156,386.9176591,0,-2.733163423,-2.690037774,-3.470923586,-3.023196983,0.001687939,0.001688177,0.000975464,0.000975431,606.6971003,606.6453705,387.7937057,387.7940655
 01/13  09:50:00,10.6,0.005663156,386.9178344,0,-2.647173249,-2.588818861,-3.432018409,-2.998100034,0.001748857,0.001749093,0.000977994,0.000977966,624.5459922,624.4947146,387.7660816,387.7663822
 01/13  10:00:00,10.6,0.005663156,392.9180096,0,-2.575922824,-2.490762359,-3.393919295,-2.973006632,0.001807526,0.001807762,0.000980868,0.000980846,641.7218488,641.6701248,387.8688547,387.869299
 01/13  10:10:00,10.78333333,0.005693222,391.9181849,0,-2.512714592,-2.395654094,-3.356574925,-2.947905204,0.001864362,0.001864601,0.000984282,0.000984266,658.2201935,658.1666684,388.0292672,388.0299345
 01/13  10:20:00,10.96666667,0.005723064,391.9183601,0,-2.454519101,-2.303224219,-3.319909473,-2.92276653,0.001919654,0.001919901,0.00098836,0.00098835,674.0447756,673.9878432,388.1986845,388.1995736
 01/13  10:30:00,11.15,0.005752672,389.9185353,0,-2.399427318,-2.213103819,-3.283801189,-2.897530128,0.001973554,0.001973813,0.000993133,0.000993131,689.1690217,689.1069072,388.3144056,388.3154249
 01/13  10:40:00,11.33333333,0.005782038,385.9187105,0,-2.346388535,-2.125130144,-3.248193467,-2.872179579,0.002026144,0.002026417,0.000998594,0.0009986,703.5466664,703.477455,388.3021864,388.3031491
 01/13  10:50:00,11.51666667,0.005811153,391.9188858,0,-2.294568966,-2.039134904,-3.213020759,-2.846684489,0.002077487,0.002077778,0.001004724,0.001004738,717.3977315,717.3196352,388.3556312,388.356623
 01/13  11:00:00,11.7,0.005840006,392.919061,0,-2.243208652,-1.954897961,-3.178195452,-2.821004435,0.002127645,0.002127955,0.001011506,0.001011528,730.7660876,730.6773464,388.4939606,388.4950902
 01/13  11:10:00,11.7,0.005911208,383.9192362,0,-2.191452804,-1.872127084,-3.143599279,-2.795073955,0.002176467,0.002176798,0.001018698,0.001018728,743.42446,743.3230881,388.4673943,388.4684466
 01/13  11:20:00,11.7,0.005982426,389.9194114,0,-2.138693573,-1.790565848,-3.109130281,-2.768836197,0.002223882,0.002224234,0.001026143,0.001026182,755.5798361,755.4641585,388.4589945,388.459992
 01/13  11:30:00,11.7,0.00605366,392.9195866,0,-2.084617404,-1.710006662,-3.074704189,-2.742245088,0.002269904,0.002270279,0.001033785,0.001033831,767.344921,767.2134957,388.5589187,388.5599942
 01/13  11:40:00,11.7,0.00612491,383.9197618,0,-2.030224306,-1.630721427,-3.040427682,-2.715382914,0.002314591,0.002314987,0.001041611,0.001041664,778.4905505,778.3416918,388.5181789,388.5191639
 01/13  11:50:00,11.7,0.006196177,385.919937,0,-1.976215926,-1.552939054,-3.006379928,-2.688315208,0.002358006,0.002358423,0.001049621,0.001049681,789.1173517,788.9495822,388.4166443,388.4174708
 01/13  12:00:00,11.7,0.006267459,383.9201122,0,-1.923756727,-1.476724978,-2.972581713,-2.66106975,0.00240021,0.002400647,0.001057814,0.001057881,799.2501847,799.0620702,388.2596562,388.2602692
 01/13  12:10:00,11.7,0.006355118,388.9202874,0,-1.920805,-1.413592873,-2.939009419,-2.633645595,0.002418635,0.002419061,0.001066182,0.001066256,802.1665366,801.9559234,388.1948858,388.1953987
 01/13  12:20:00,11.7,0.006442858,392.9204626,0,-1.933847972,-1.358227996,-2.905631642,-2.606036584,0.002422376,0.00242277,0.001074718,0.001074798,800.7134761,800.4777072,388.2885944,388.2891868
 01/13  12:30:00,11.7,0.006530681,389.9206377,0,-1.936915869,-1.30508038,-2.872421987,-2.578239753,0.00242143,0.002421785,0.001083414,0.0010835,797.7968118,797.533287,388.3950233,388.3957069
 01/13  12:40:00,11.7,0.006618585,389.9208129,0,-1.92821312,-1.253070708,-2.839907208,-2.550625699,0.002420507,0.002420823,0.001092266,0.001092358,794.8182461,794.5251591,388.4787948,388.4795403
 01/13  12:50:00,11.7,0.006706571,383.9209881,0,-1.914037499,-1.202634308,-2.808416197,-2.523438185,0.002420758,0.002421038,0.001101268,0.001101366,791.9991778,791.6751407,388.4098319,388.4104768
 01/13  13:00:00,11.7,0.00679464,388.9211632,0,-1.900877023,-1.155018531,-2.778278805,-2.496926359,0.002422038,0.002422285,0.001110417,0.00111052,789.4723725,789.1168544,388.3634942,388.3640641
 01/13  13:10:00,11.7,0.006837574,386.9213384,0,-1.851104142,-1.101070179,-2.750651056,-2.471904503,0.002446239,0.002446503,0.001119335,0.001119442,793.994793,793.6078655,388.314593,388.3150892
 01/13  13:20:00,11.7,0.006880513,387.9215135,0,-1.801602453,-1.047645399,-2.726278183,-2.448922484,0.002483855,0.002484162,0.001127785,0.001127897,802.7619527,802.3438339,388.2835889,388.284033
 01/13  13:30:00,11.7,0.006923458,389.9216887,0,-1.77535892,-1.000548719,-2.705313492,-2.428138479,0.002524771,0.002525128,0.001135696,0.001135811,812.7558376,812.3061101,388.3097753,388.3102273
 01/13  13:40:00,11.7,0.006966409,389.9218638,0,-1.768328363,-0.959618554,-2.686746354,-2.408924418,0.002564304,0.002564706,0.00114307,0.001143187,822.5251614,822.0423802,388.3678006,388.3682924
 01/13  13:50:00,11.7,0.007009366,383.922039,0,-1.770366152,-0.923435161,-2.669871737,-2.390844113,0.002601365,0.002601805,0.001149928,0.001150048,831.5730315,831.0546694,388.2992657,388.2996683
 01/13  14:00:00,11.7,0.007052328,389.9222141,0,-1.774920149,-0.890797272,-2.65433802,-2.373687687,0.002636155,0.002636629,0.001156292,0.001156413,840.1357107,839.5796696,388.2828453,388.2832146
 01/13  14:10:00,11.88333333,0.007025579,389.9223892,0,-1.774725359,-0.859346642,-2.639244309,-2.356864944,0.002669041,0.002669542,0.001162134,0.001162257,848.3304391,847.7349197,388.3217117,388.3221053
 01/13  14:20:00,12.06666667,0.006996923,390.9225644,0,-1.768531255,-0.82807433,-2.624171384,-2.340099772,0.002700256,0.002700779,0.001167447,0.00116757,856.2188736,855.5825271,388.4073463,388.4078116
 01/13  14:30:00,12.25,0.00696632,387.9227395,0,-1.75833973,-0.796797791,-2.609025188,-2.323330444,0.002729916,0.002730456,0.001172242,0.001172365,863.734788,863.0563613,388.4427986,388.4432813
 01/13  14:40:00,12.43333333,0.006933734,382.9229146,0,-1.748712476,-0.767163895,-2.594408554,-2.306965047,0.00275809,0.002758642,0.001176539,0.001176661,870.7892075,870.0673365,388.3253725,388.3257132
 01/13  14:50:00,12.61666667,0.006899123,388.9230897,0,-1.742440428,-0.74058373,-2.580811511,-2.291343617,0.002784831,0.00278539,0.001180358,0.001180479,877.5980777,876.8322297,388.2594846,388.2597422
 01/13  15:00:00,12.8,0.00686245,389.9232648,0,-1.73989268,-0.717785028,-2.568483261,-2.276650601,0.002810192,0.002810754,0.001183722,0.001183841,884.2040818,883.3938643,388.2768279,388.2770932
 01/13  15:10:00,12.8,0.006691787,389.9234399,0,-1.744049862,-0.70009829,-2.558087332,-2.263356238,0.002834074,0.002834633,0.001186535,0.001186653,890.569764,889.714564,388.3364248,388.3367426
 01/13  15:20:00,12.8,0.006521272,390.923615,0,-1.755152233,-0.688453278,-2.550082192,-2.251799385,0.002856438,0.002856989,0.00118875,0.001188865,896.6924575,895.7915628,388.4287458,388.4291498
 01/13  15:30:00,12.8,0.006350905,385.9237901,0,-1.771220833,-0.683404819,-2.54457068,-2.242083242,0.002877312,0.002877849,0.001190367,0.001190479,902.4466546,901.4988835,388.4190594,388.4194355
 01/13  15:40:00,12.8,0.006180687,387.9239652,0,-1.788684555,-0.683244979,-2.541043883,-2.23389783,0.002896754,0.002897274,0.001191409,0.001191517,907.9217505,906.9264621,388.3854491,388.3857723
 01/13  15:50:00,12.8,0.006010617,391.9241403,0,-1.805135254,-0.686353213,-2.539065557,-2.226974316,0.002914829,0.002915325,0.001191904,0.001192008,913.2472674,912.2046331,388.4462212,388.4465998
 01/13  16:00:00,12.8,0.005840694,384.9243154,0,-1.81994666,-0.691754793,-2.538389729,-2.221164786,0.002931596,0.002932065,0.001191878,0.001191978,918.2411917,917.1509498,388.4103609,388.4106823
 01/13  16:10:00,12.8,0.00588773,392.9244904,0,-1.83341135,-0.698920903,-2.538893672,-2.216398275,0.002947359,0.002947798,0.001191592,0.001191687,923.1157475,921.9787891,388.4793929,388.4797815
 01/13  16:20:00,12.8,0.005934789,388.9246655,0,-1.846097096,-0.707568185,-2.540508447,-2.212637568,0.002962312,0.002962718,0.001191203,0.001191294,927.7649667,926.5819365,388.5387815,388.5392239
 01/13  16:30:00,12.8,0.00598187,388.9248406,0,-1.858493271,-0.717520702,-2.543184015,-2.20985657,0.002976532,0.002976904,0.001190759,0.001190846,932.1811753,930.9528181,388.5721977,388.5726614
 01/13  16:40:00,12.8,0.006028974,386.9250156,0,-1.871061079,-0.728755195,-2.546905075,-2.208050941,0.002990045,0.002990382,0.001190257,0.00119034,936.3380388,935.0650709,388.5450839,388.5454948
 01/13  16:50:00,12.8,0.0060761,385.9251907,0,-1.883903912,-0.741096607,-2.551619787,-2.207190199,0.003002862,0.003003162,0.001189683,0.001189762,940.2490795,938.9323231,388.4628481,388.4631397
 01/13  17:00:00,12.8,0.006123249,390.9253657,0,-1.897023478,-0.754373045,-2.557277937,-2.207243117,0.003014995,0.003015257,0.001189024,0.001189098,944.0697437,942.7106892,388.4724239,388.4727161
 01/13  17:10:00,12.7,0.006205109,387.9255408,0,-1.975548954,-0.78433832,-2.563282312,-2.207807544,0.002994139,0.002994251,0.001188775,0.001188846,937.7579715,936.3564425,388.4805776,388.4808682
 01/13  17:20:00,12.6,0.006285622,385.9257158,0,-2.069065529,-0.822611551,-2.569281884,-2.208639194,0.002953816,0.002953713,0.001189236,0.001189304,925.2651561,923.8202982,388.4259549,388.4261621
 01/13  17:30:00,12.5,0.006364802,390.9258909,0,-2.141071687,-0.861453769,-2.575185653,-2.209663908,0.002908617,0.002908287,0.00119049,0.001190557,911.1320459,909.6449078,388.4472777,388.4475046
 01/13  17:40:00,12.4,0.006442658,385.9260659,0,-2.185993053,-0.897629337,-2.581022027,-2.210886788,0.002865321,0.002864779,0.001192518,0.001192585,897.2883499,895.7612802,388.413022,388.4131937
 01/13  17:50:00,12.3,0.006519204,383.9262409,0,-2.212408452,-0.93070597,-2.586845591,-2.212331478,0.002825506,0.002824775,0.001195276,0.001195344,884.188099,882.6247688,388.2860993,388.2860922
 01/13  18:00:00,12.2,0.00659445,383.9264159,0,-2.229428824,-0.961180544,-2.592703498,-2.214018035,0.002788867,0.002787971,0.001198722,0.001198792,871.7988542,870.2038455,388.1143097,388.1140684
 01/13  18:10:00,12.11666667,0.006631619,391.926591,0,-2.265438712,-0.995294838,-2.598924014,-2.216157474,0.002744224,0.002743144,0.001202347,0.001202419,857.103474,855.4820474,388.1165722,388.1163448
 01/13  18:20:00,12.03333333,0.006668162,385.926766,0,-2.307865118,-1.031339896,-2.605704177,-2.218876419,0.002695007,0.002693734,0.001205836,0.00120591,841.0442237,839.4002656,388.0987727,388.0985303
 01/13  18:30:00,11.95,0.006704082,386.926941,0,-2.345319021,-1.067121399,-2.613101704,-2.222210431,0.002645436,0.002643979,0.001209084,0.00120916,824.9335998,823.2708777,388.0606789,388.0603929
 01/13  18:40:00,11.86666667,0.006739386,383.927116,0,-2.37522311,-1.101632631,-2.621108066,-2.226151383,0.002597535,0.00259591,0.001212086,0.001212163,809.3302159,807.6523266,387.94621,387.9457728
 01/13  18:50:00,11.78333333,0.006774078,385.927291,0,-2.399620551,-1.134708952,-2.629694571,-2.230676681,0.002551769,0.002549994,0.001214862,0.001214939,794.450554,792.7615148,387.8358922,387.8353146
 01/13  19:00:00,11.7,0.006808162,389.927466,0,-2.421093954,-1.166500616,-2.638833469,-2.235764681,0.002508022,0.002506112,0.001217427,0.001217505,780.359124,778.6633099,387.8351925,387.8346386
 01/13  19:10:00,11.7,0.006808162,389.927641,0,-2.542749568,-1.228110277,-2.664303439,-2.252859907,0.002441136,0.002439032,0.001222523,0.001222603,758.5734653,756.8716588,387.9468833,387.9465266
 01/13  19:20:00,11.7,0.006808162,390.927816,0,-2.676469203,-1.302294457,-2.697415493,-2.275993087,0.002364375,0.00236206,0.001230448,0.001230534,733.0132557,731.3078149,388.1471884,388.1471556
 01/13  19:30:00,11.7,0.006808162,388.9279909,0,-2.763858381,-1.37275401,-2.729846999,-2.299304067,0.002290626,0.002288132,0.001240814,0.001240909,707.5637367,705.8605052,388.2842017,388.2843785
 01/13  19:40:00,11.7,0.006808162,384.9281659,0,-2.80039506,-1.432969405,-2.758081809,-2.320229491,0.002225302,0.002222686,0.001253257,0.001253363,683.8072209,682.1148859,388.1841678,388.1841745
 01/13  19:50:00,11.7,0.006808162,387.9283409,0,-2.803902217,-1.482464919,-2.781598681,-2.338287913,0.002169103,0.002166424,0.001267566,0.001267685,662.2617269,660.5916028,388.0882029,388.088058
 01/13  20:00:00,11.7,0.006808162,382.9285159,0,-2.79107092,-1.522709503,-2.800882386,-2.353714444,0.002121136,0.002118446,0.001283628,0.001283763,642.5123871,640.8742665,387.819333,387.8187744
 01/13  20:10:00,11.6,0.006848268,389.9286908,0,-2.781475314,-1.557984947,-2.818147846,-2.367936217,0.002078724,0.002076057,0.001299733,0.001299882,624.6543328,623.0576445,387.7656267,387.7650267
 01/13  20:20:00,11.5,0.006887516,392.9288658,0,-2.781254806,-1.590904053,-2.834745504,-2.381830174,0.002040148,0.002037527,0.001314859,0.001315021,608.5572595,607.0091705,388.0077094,388.0075468
 01/13  20:30:00,11.4,0.006925912,385.9290407,0,-2.788353349,-1.622440764,-2.851141924,-2.395697578,0.00200466,0.002002096,0.001328725,0.001328896,593.6055568,592.1089949,388.0724958,388.0724542
 01/13  20:40:00,11.3,0.006963465,382.9292157,0,-2.799189467,-1.652815927,-2.867396312,-2.40957239,0.001971965,0.001969469,0.001341393,0.001341571,579.5736391,578.1295717,387.8427066,387.8422968
 01/13  20:50:00,11.2,0.007000184,384.9293906,0,-2.811454954,-1.682066761,-2.883470955,-2.42342392,0.001941891,0.00193947,0.001353003,0.001353185,566.6115372,565.2210108,387.5630294,387.5621948
 01/13  21:00:00,11.1,0.007036076,389.9295656,0,-2.824213741,-1.710246503,-2.899341387,-2.43722945,0.00191427,0.001911928,0.001363676,0.00136386,554.9348726,553.5994632,387.5373437,387.5365322
 01/13  21:10:00,11.01666667,0.007051645,383.9297405,0,-2.83416005,-1.73662454,-2.914522839,-2.450653598,0.001889389,0.001887133,0.001373966,0.001374153,544.107916,542.827246,387.4110844,387.4101329
 01/13  21:20:00,10.93333333,0.0070668,387.9299154,0,-2.840461988,-1.760844977,-2.928747305,-2.463501437,0.001867335,0.001865171,0.001384212,0.0013844,534.2319459,533.0059827,387.3616404,387.3606849
 01/13  21:30:00,10.85,0.007081545,391.9300903,0,-2.843993797,-1.782941518,-2.94197145,-2.475726614,0.001847988,0.001845919,0.001394526,0.001394716,525.4017486,524.2307627,387.5550201,387.5544618
 01/13  21:40:00,10.76666667,0.007095882,389.9302653,0,-2.845889803,-1.803114019,-2.954252294,-2.487350776,0.001831142,0.001829171,0.001404919,0.00140511,517.3459709,516.2291104,387.7859822,387.7858543
 01/13  21:50:00,10.68333333,0.007109816,388.9304402,0,-2.846902194,-1.821581664,-2.965665829,-2.49841029,0.001816584,0.001814713,0.001415377,0.001415571,509.8927964,508.8285277,387.9433165,387.9434621
 01/13  22:00:00,10.6,0.007123349,382.9306151,0,-2.847387411,-1.838532537,-2.976278383,-2.508937172,0.001804123,0.001802353,0.001425892,0.001426087,502.7375649,501.7232771,387.7780012,387.7778626
 01/13  22:10:00,10.6,0.007163379,383.93079,0,-2.986062547,-1.898318685,-3.007552134,-2.53521417,0.001781089,0.001779443,0.001441749,0.001441946,490.4652317,489.5210762,387.3307783,387.3299385
 01/13  22:20:00,10.6,0.007203414,392.9309649,0,-3.155748858,-1.980796251,-3.050664949,-2.570863182,0.001754448,0.001752938,0.001460317,0.001460515,476.9628355,476.1003667,387.5703187,387.5699923
 01/13  22:30:00,10.6,0.007243454,389.9311398,0,-3.281408928,-2.065101186,-3.096047437,-2.608821005,0.001730665,0.001729295,0.001478953,0.001479151,464.485059,463.7032229,387.9835445,387.983958
 01/13  22:40:00,10.6,0.007283499,392.9313147,0,-3.354706117,-2.142255531,-3.139343436,-2.645800484,0.001712103,0.001710872,0.001496551,0.001496747,454.1161219,453.4106846,388.6018674,388.6032592
 01/13  22:50:00,10.6,0.00732355,386.9314896,0,-3.395597472,-2.211018127,-3.179677308,-2.681058592,0.001698622,0.001697526,0.001512994,0.001513187,445.174749,444.5385565,388.7524542,388.7538915
 01/13  23:00:00,10.6,0.007363605,384.9316645,0,-3.422794032,-2.272775784,-3.21741514,-2.714775083,0.001689316,0.001688351,0.001528496,0.001528685,437.2998889,436.7263436,388.4149949,388.4156273
 01/13  23:10:00,10.6,0.007324766,382.9318393,0,-3.450472345,-2.33027875,-3.25305038,-2.747241397,0.001679244,0.001678388,0.001541456,0.001541638,429.6175425,429.1011565,387.730852,387.7301961
 01/13  23:20:00,10.6,0.007285918,388.9320142,0,-3.477697171,-2.384001295,-3.286917143,-2.778647222,0.001668,0.001667235,0.001551118,0.001551289,423.0232605,422.5617791,387.4896796,387.4886914
 01/13  23:30:00,10.6,0.007247062,385.9321891,0,-3.502171899,-2.434017888,-3.319214048,-2.809093132,0.001656271,0.001655582,0.001557588,0.001557743,417.3341365,416.9236779,387.3317154,387.3306085
 01/13  23:40:00,10.6,0.007208199,385.9323639,0,-3.523593793,-2.480543361,-3.350074924,-2.838638922,0.001644563,0.001643939,0.00156132,0.001561458,412.4709128,412.1071008,387.1618325,387.1606088
 01/13  23:50:00,10.6,0.007169327,383.9325388,0,-3.542845331,-2.52392574,-3.379610778,-2.867332561,0.001633055,0.001632488,0.001562794,0.001562912,408.1796846,407.8575965,386.8168795,386.815249
 01/13  24:00:00,10.6,0.007130448,390.9327136,0,-3.560865032,-2.564542201,-3.407924229,-2.895219983,0.00162175,0.001621232,0.001562402,0.001562501,405.0356837,404.7529766,386.9911285,386.9900497
 01/14  00:10:00,10.6,0.007130448,388.9328885,0,-3.584126086,-2.604348494,-3.436070437,-2.922998285,0.001611477,0.001611005,0.001561327,0.001561409,402.5611463,402.3141656,387.3138211,387.3134822
 01/14  00:20:00,10.6,0.007130448,382.9330633,0,-3.614118685,-2.64448631,-3.464683785,-2.951096303,0.001602625,0.001602197,0.001560245,0.001560312,399.9883998,399.7713923,387.1033949,387.1027542
 01/14  00:30:00,10.6,0.007130448,390.9332382,0,-3.648938013,-2.685276613,-3.493947948,-2.97964823,0.001595157,0.001594772,0.001559346,0.001559401,398.1379208,397.9486089,387.2501074,387.2498143
 01/14  00:40:00,10.6,0.007130448,386.933413,0,-3.686293427,-2.726673227,-3.523839895,-3.008651002,0.001588864,0.001588518,0.001558605,0.00155865,396.5433706,396.3783317,387.3439067,387.3438249
 01/14  00:50:00,10.6,0.007130448,391.9335878,0,-3.724774151,-2.768556408,-3.554291179,-3.038069374,0.001583522,0.001583213,0.001557956,0.001557993,395.5336157,395.3909909,387.7614183,387.7620828
 01/14  01:00:00,10.6,0.007130448,390.9337627,0,-3.763794925,-2.810834193,-3.585245316,-3.067873841,0.001578952,0.001578676,0.001557352,0.001557382,394.8228006,394.7000994,388.2568036,388.258245
 01/14  01:10:00,10.6,0.007170518,391.9339375,0,-3.804259187,-2.853699781,-3.61684464,-3.098167118,0.001575996,0.001575754,0.001557748,0.001557775,394.3330625,394.2279055,388.7863396,388.7884987
